product_id,product_name,category,subcategory,brand,base_price_2015,weight_kg,rating,is_prime_eligible,launch_year,model
PROD_000447,Vivo V11 Pro 128GB Black,Electronics,Smartphones,Vivo,28833.62,0.22,3.4,True,2018,V11 Pro
PROD_000448,Vivo V11 Pro 256GB Black,Electronics,Smartphones,Vivo,35197.13,0.16,3.9,True,2018,V11 Pro
PROD_000449,Vivo V11 Pro 64GB White,Electronics,Smartphones,Vivo,31870.81,0.15,3.7,True,2018,V11 Pro
PROD_000450,Vivo V11 Pro 128GB White,Electronics,Smartphones,Vivo,16916.99,0.22,4.3,False,2018,V11 Pro
PROD_000451,Vivo V11 Pro 256GB White,Electronics,Smartphones,Vivo,18924.79,0.23,4.0,True,2018,V11 Pro
PROD_000452,Vivo V11 Pro 64GB Blue,Electronics,Smartphones,Vivo,16038.43,0.22,3.6,True,2018,V11 Pro
PROD_000453,Vivo V11 Pro 128GB Blue,Electronics,Smartphones,Vivo,14063.89,0.23,4.3,True,2018,V11 Pro
PROD_000454,Vivo Y95 64GB Black,Electronics,Smartphones,Vivo,33039.26,0.2,3.5,True,2018,Y95
PROD_000455,Vivo Y95 128GB Black,Electronics,Smartphones,Vivo,44707.17,0.22,4.3,False,2018,Y95
PROD_000456,Vivo Y95 64GB White,Electronics,Smartphones,Vivo,18696.9,0.21,4.7,True,2018,Y95
PROD_000457,Vivo Y95 128GB White,Electronics,Smartphones,Vivo,35108.31,0.21,4.1,True,2018,Y95
PROD_000458,Vivo Y95 64GB Blue,Electronics,Smartphones,Vivo,42677.36,0.23,3.3,False,2018,Y95
PROD_000459,Vivo Y95 128GB Blue,Electronics,Smartphones,Vivo,19442.86,0.19,3.9,True,2018,Y95
PROD_000460,Oppo F9 64GB Black,Electronics,Smartphones,Oppo,27937.97,0.16,3.3,True,2018,F9
PROD_000461,Oppo F9 128GB Black,Electronics,Smartphones,Oppo,28383.22,0.19,4.3,True,2018,F9
PROD_000462,Oppo F9 256GB Black,Electronics,Smartphones,Oppo,17243.97,0.21,3.4,True,2018,F9
PROD_000463,Oppo F9 64GB White,Electronics,Smartphones,Oppo,33679.52,0.25,3.3,True,2018,F9
PROD_000464,Oppo F9 128GB White,Electronics,Smartphones,Oppo,21312.17,0.18,3.6,False,2018,F9
PROD_000465,Oppo F9 256GB White,Electronics,Smartphones,Oppo,20235.02,0.18,4.3,True,2018,F9
PROD_000466,Oppo A3s 64GB Black,Electronics,Smartphones,Oppo,17160.6,0.24,3.3,True,2018,A3s
PROD_000467,Oppo A3s 128GB Black,Electronics,Smartphones,Oppo,30545.76,0.18,3.7,True,2018,A3s
PROD_000468,Oppo A3s 256GB Black,Electronics,Smartphones,Oppo,14852.01,0.17,4.3,True,2018,A3s
PROD_000469,Oppo A3s 64GB White,Electronics,Smartphones,Oppo,16223.61,0.24,3.8,True,2018,A3s
PROD_000470,Oppo A3s 128GB White,Electronics,Smartphones,Oppo,37994.53,0.21,3.9,False,2018,A3s
PROD_000471,Oppo A3s 256GB White,Electronics,Smartphones,Oppo,16783.85,0.22,3.5,True,2018,A3s
PROD_000472,Oppo R17 Pro 64GB Black,Electronics,Smartphones,Oppo,23533.71,0.16,3.4,True,2018,R17 Pro
PROD_000473,Oppo R17 Pro 128GB Black,Electronics,Smartphones,Oppo,20281.9,0.24,4.0,True,2018,R17 Pro
PROD_000474,Oppo R17 Pro 64GB White,Electronics,Smartphones,Oppo,15787.37,0.24,4.3,True,2018,R17 Pro
PROD_000475,Oppo R17 Pro 128GB White,Electronics,Smartphones,Oppo,35358.56,0.2,3.3,True,2018,R17 Pro
PROD_000476,Oppo R17 Pro 64GB Blue,Electronics,Smartphones,Oppo,27994.98,0.17,4.6,True,2018,R17 Pro
PROD_000477,Oppo R17 Pro 128GB Blue,Electronics,Smartphones,Oppo,34077.74,0.2,3.8,True,2018,R17 Pro
PROD_000478,Oppo R17 Pro 256GB Blue,Electronics,Smartphones,Oppo,29999.25,0.16,4.0,True,2018,R17 Pro
PROD_000479,Oppo R17 Pro 64GB Gold,Electronics,Smartphones,Oppo,27154.92,0.16,4.4,True,2018,R17 Pro
PROD_000480,Apple iPhone 11 64GB Black,Electronics,Smartphones,Apple,188342.5,0.23,3.2,True,2019,iPhone 11
PROD_000481,Apple iPhone 11 128GB Black,Electronics,Smartphones,Apple,178462.94,0.17,3.6,False,2019,iPhone 11
PROD_000482,Apple iPhone 11 64GB White,Electronics,Smartphones,Apple,168518.23,0.23,4.0,True,2019,iPhone 11
PROD_000483,Apple iPhone 11 128GB White,Electronics,Smartphones,Apple,121915.19,0.18,3.6,True,2019,iPhone 11
PROD_000484,Apple iPhone 11 256GB White,Electronics,Smartphones,Apple,192334.42,0.19,3.9,True,2019,iPhone 11
PROD_000485,Apple iPhone 11 64GB Blue,Electronics,Smartphones,Apple,121840.8,0.19,3.5,True,2019,iPhone 11
PROD_000486,Apple iPhone 11 128GB Blue,Electronics,Smartphones,Apple,121903.61,0.19,4.3,True,2019,iPhone 11
PROD_000487,Apple iPhone 11 256GB Blue,Electronics,Smartphones,Apple,143734.91,0.21,3.5,False,2019,iPhone 11
PROD_000488,Apple iPhone 11 Pro 64GB Black,Electronics,Smartphones,Apple,168282.02,0.17,4.1,True,2019,iPhone 11 Pro
PROD_000489,Apple iPhone 11 Pro 128GB Black,Electronics,Smartphones,Apple,202218.63,0.17,4.0,True,2019,iPhone 11 Pro
PROD_000490,Apple iPhone 11 Pro 256GB Black,Electronics,Smartphones,Apple,115838.36,0.19,4.3,True,2019,iPhone 11 Pro
PROD_000491,Apple iPhone 11 Pro 64GB White,Electronics,Smartphones,Apple,143816.2,0.23,4.7,False,2019,iPhone 11 Pro
PROD_000492,Apple iPhone 11 Pro 128GB White,Electronics,Smartphones,Apple,124264.4,0.22,3.7,False,2019,iPhone 11 Pro
PROD_000493,Apple iPhone 11 Pro 256GB White,Electronics,Smartphones,Apple,161035.9,0.16,4.3,True,2019,iPhone 11 Pro
PROD_000494,Apple iPhone 11 Pro 64GB Blue,Electronics,Smartphones,Apple,212207.82,0.25,4.2,True,2019,iPhone 11 Pro
PROD_000495,Apple iPhone 11 Pro 128GB Blue,Electronics,Smartphones,Apple,181186.1,0.16,3.2,True,2019,iPhone 11 Pro
PROD_000496,Apple iPhone 11 Pro Max 64GB Black,Electronics,Smartphones,Apple,209845.74,0.18,3.6,False,2019,iPhone 11 Pro Max
PROD_000497,Apple iPhone 11 Pro Max 128GB Black,Electronics,Smartphones,Apple,123574.84,0.23,4.7,False,2019,iPhone 11 Pro Max
PROD_000498,Apple iPhone 11 Pro Max 256GB Black,Electronics,Smartphones,Apple,177666.79,0.18,3.6,True,2019,iPhone 11 Pro Max
PROD_000499,Apple iPhone 11 Pro Max 64GB White,Electronics,Smartphones,Apple,200482.19,0.2,3.6,True,2019,iPhone 11 Pro Max
PROD_000500,Apple iPhone 11 Pro Max 128GB White,Electronics,Smartphones,Apple,121217.95,0.22,3.8,False,2019,iPhone 11 Pro Max
PROD_000501,Apple iPhone 11 Pro Max 256GB White,Electronics,Smartphones,Apple,186467.13,0.17,4.1,True,2019,iPhone 11 Pro Max
PROD_000502,Apple iPhone 11 Pro Max 64GB Blue,Electronics,Smartphones,Apple,170224.97,0.22,4.4,True,2019,iPhone 11 Pro Max
PROD_000503,Apple iPhone 11 Pro Max 128GB Blue,Electronics,Smartphones,Apple,137897.49,0.15,4.3,True,2019,iPhone 11 Pro Max
PROD_000504,Samsung Galaxy S10 64GB Black,Electronics,Smartphones,Samsung,81887.2,0.24,3.5,True,2019,Galaxy S10
PROD_000505,Samsung Galaxy S10 128GB Black,Electronics,Smartphones,Samsung,93161.82,0.21,4.2,True,2019,Galaxy S10
PROD_000506,Samsung Galaxy S10 256GB Black,Electronics,Smartphones,Samsung,95973.55,0.17,3.2,True,2019,Galaxy S10
PROD_000507,Samsung Galaxy S10 64GB White,Electronics,Smartphones,Samsung,133541.58,0.24,4.5,True,2019,Galaxy S10
PROD_000508,Samsung Galaxy S10 128GB White,Electronics,Smartphones,Samsung,148152.31,0.22,3.6,False,2019,Galaxy S10
PROD_000509,Samsung Galaxy S10 256GB White,Electronics,Smartphones,Samsung,135439.09,0.21,3.4,True,2019,Galaxy S10
PROD_000510,Samsung Galaxy S10 64GB Blue,Electronics,Smartphones,Samsung,112718.69,0.24,4.0,True,2019,Galaxy S10
PROD_000511,Samsung Galaxy S10 128GB Blue,Electronics,Smartphones,Samsung,168494.44,0.16,3.8,True,2019,Galaxy S10
PROD_000512,Samsung Galaxy S10+ 64GB Black,Electronics,Smartphones,Samsung,76765.03,0.22,4.7,True,2019,Galaxy S10+
PROD_000513,Samsung Galaxy S10+ 128GB Black,Electronics,Smartphones,Samsung,138526.06,0.23,4.7,True,2019,Galaxy S10+
PROD_000514,Samsung Galaxy S10+ 256GB Black,Electronics,Smartphones,Samsung,123391.96,0.21,4.0,True,2019,Galaxy S10+
PROD_000515,Samsung Galaxy S10+ 64GB White,Electronics,Smartphones,Samsung,111582.96,0.17,3.4,True,2019,Galaxy S10+
PROD_000516,Samsung Galaxy S10+ 128GB White,Electronics,Smartphones,Samsung,91438.1,0.15,4.1,True,2019,Galaxy S10+
PROD_000517,Samsung Galaxy S10+ 256GB White,Electronics,Smartphones,Samsung,152049.76,0.16,3.5,True,2019,Galaxy S10+
PROD_000518,Samsung Galaxy S10+ 64GB Blue,Electronics,Smartphones,Samsung,127671.3,0.16,4.5,False,2019,Galaxy S10+
PROD_000519,Samsung Galaxy S10+ 128GB Blue,Electronics,Smartphones,Samsung,98684.06,0.18,4.7,True,2019,Galaxy S10+
PROD_000520,Samsung Galaxy Note 10 64GB Black,Electronics,Smartphones,Samsung,93811.36,0.19,3.6,True,2019,Galaxy Note 10
PROD_000521,Samsung Galaxy Note 10 128GB Black,Electronics,Smartphones,Samsung,124921.73,0.22,3.6,True,2019,Galaxy Note 10
PROD_000522,Samsung Galaxy Note 10 256GB Black,Electronics,Smartphones,Samsung,115744.46,0.22,4.0,True,2019,Galaxy Note 10
PROD_000523,Samsung Galaxy Note 10 64GB White,Electronics,Smartphones,Samsung,156803.56,0.16,4.6,True,2019,Galaxy Note 10
PROD_000524,Samsung Galaxy Note 10 128GB White,Electronics,Smartphones,Samsung,138000.65,0.16,4.6,True,2019,Galaxy Note 10
PROD_000525,Samsung Galaxy A50 64GB Black,Electronics,Smartphones,Samsung,27967.43,0.21,4.1,True,2019,Galaxy A50
PROD_000526,Samsung Galaxy A50 128GB Black,Electronics,Smartphones,Samsung,35900.59,0.17,4.0,True,2019,Galaxy A50
PROD_000527,Samsung Galaxy A50 64GB White,Electronics,Smartphones,Samsung,26166.05,0.2,4.2,False,2019,Galaxy A50
PROD_000528,Samsung Galaxy A50 128GB White,Electronics,Smartphones,Samsung,32779.92,0.22,4.0,True,2019,Galaxy A50
PROD_000529,Samsung Galaxy A50 64GB Blue,Electronics,Smartphones,Samsung,16570.53,0.18,3.7,True,2019,Galaxy A50
PROD_000530,Samsung Galaxy A50 128GB Blue,Electronics,Smartphones,Samsung,15796.85,0.16,3.6,False,2019,Galaxy A50
PROD_000531,Samsung Galaxy A50 256GB Blue,Electronics,Smartphones,Samsung,24539.22,0.2,3.5,True,2019,Galaxy A50
PROD_000532,Samsung Galaxy A50 64GB Gold,Electronics,Smartphones,Samsung,22988.91,0.17,4.0,True,2019,Galaxy A50
PROD_000533,OnePlus OnePlus 7 64GB Black,Electronics,Smartphones,OnePlus,42350.17,0.16,3.7,True,2019,OnePlus 7
PROD_000534,OnePlus OnePlus 7 128GB Black,Electronics,Smartphones,OnePlus,76611.11,0.2,3.6,False,2019,OnePlus 7
PROD_000535,OnePlus OnePlus 7 64GB White,Electronics,Smartphones,OnePlus,65408.96,0.16,4.1,True,2019,OnePlus 7
PROD_000536,OnePlus OnePlus 7 128GB White,Electronics,Smartphones,OnePlus,62094.28,0.2,4.5,True,2019,OnePlus 7
PROD_000537,OnePlus OnePlus 7 256GB White,Electronics,Smartphones,OnePlus,84944.56,0.25,3.4,True,2019,OnePlus 7
PROD_000538,OnePlus OnePlus 7 64GB Blue,Electronics,Smartphones,OnePlus,65252.87,0.19,3.8,False,2019,OnePlus 7
PROD_000539,OnePlus OnePlus 7 128GB Blue,Electronics,Smartphones,OnePlus,85698.09,0.21,3.7,True,2019,OnePlus 7
PROD_000540,OnePlus OnePlus 7 256GB Blue,Electronics,Smartphones,OnePlus,101123.87,0.23,3.2,True,2019,OnePlus 7
PROD_000541,OnePlus OnePlus 7 Pro 64GB Black,Electronics,Smartphones,OnePlus,42595.76,0.24,3.6,True,2019,OnePlus 7 Pro
PROD_000542,OnePlus OnePlus 7 Pro 128GB Black,Electronics,Smartphones,OnePlus,91222.71,0.22,3.3,True,2019,OnePlus 7 Pro
PROD_000543,OnePlus OnePlus 7 Pro 256GB Black,Electronics,Smartphones,OnePlus,75173.35,0.24,3.8,True,2019,OnePlus 7 Pro
PROD_000544,OnePlus OnePlus 7 Pro 64GB White,Electronics,Smartphones,OnePlus,87990.45,0.19,4.2,True,2019,OnePlus 7 Pro
PROD_000545,OnePlus OnePlus 7 Pro 128GB White,Electronics,Smartphones,OnePlus,96834.5,0.21,4.0,True,2019,OnePlus 7 Pro
PROD_000546,OnePlus OnePlus 7 Pro 64GB Blue,Electronics,Smartphones,OnePlus,47407.21,0.17,3.5,True,2019,OnePlus 7 Pro
PROD_000547,OnePlus OnePlus 7 Pro 128GB Blue,Electronics,Smartphones,OnePlus,87422.8,0.2,4.4,False,2019,OnePlus 7 Pro
PROD_000548,OnePlus OnePlus 7 Pro 64GB Gold,Electronics,Smartphones,OnePlus,92480.81,0.22,4.0,True,2019,OnePlus 7 Pro
PROD_000549,OnePlus OnePlus 7T 64GB Black,Electronics,Smartphones,OnePlus,47872.21,0.21,3.7,True,2019,OnePlus 7T
PROD_000550,OnePlus OnePlus 7T 128GB Black,Electronics,Smartphones,OnePlus,81746.67,0.23,4.2,True,2019,OnePlus 7T
PROD_000551,OnePlus OnePlus 7T 64GB White,Electronics,Smartphones,OnePlus,83069.86,0.18,3.7,True,2019,OnePlus 7T
PROD_000552,OnePlus OnePlus 7T 128GB White,Electronics,Smartphones,OnePlus,68570.85,0.23,4.4,False,2019,OnePlus 7T
PROD_000553,OnePlus OnePlus 7T 64GB Blue,Electronics,Smartphones,OnePlus,98664.66,0.19,3.7,True,2019,OnePlus 7T
PROD_000554,OnePlus OnePlus 7T 128GB Blue,Electronics,Smartphones,OnePlus,63755.04,0.21,4.3,True,2019,OnePlus 7T
PROD_000555,OnePlus OnePlus 7T 256GB Blue,Electronics,Smartphones,OnePlus,63971.38,0.17,3.8,True,2019,OnePlus 7T
PROD_000556,OnePlus OnePlus 7T 64GB Gold,Electronics,Smartphones,OnePlus,96966.21,0.18,3.4,True,2019,OnePlus 7T
PROD_000557,Xiaomi Redmi Note 7 64GB Black,Electronics,Smartphones,Xiaomi,24733.86,0.23,4.1,True,2019,Redmi Note 7
PROD_000558,Xiaomi Redmi Note 7 128GB Black,Electronics,Smartphones,Xiaomi,39955.6,0.2,4.5,True,2019,Redmi Note 7
PROD_000559,Xiaomi Redmi Note 7 256GB Black,Electronics,Smartphones,Xiaomi,30469.72,0.16,3.5,False,2019,Redmi Note 7
PROD_000560,Xiaomi Redmi Note 7 64GB White,Electronics,Smartphones,Xiaomi,19540.06,0.25,4.0,True,2019,Redmi Note 7
PROD_000561,Xiaomi Redmi Note 7 128GB White,Electronics,Smartphones,Xiaomi,15276.97,0.17,4.6,True,2019,Redmi Note 7
PROD_000562,Xiaomi Redmi Note 7 64GB Blue,Electronics,Smartphones,Xiaomi,25049.33,0.18,3.4,True,2019,Redmi Note 7
PROD_000563,Xiaomi Redmi Note 7 128GB Blue,Electronics,Smartphones,Xiaomi,16291.58,0.23,3.8,True,2019,Redmi Note 7
PROD_000564,Xiaomi Mi A3 64GB Black,Electronics,Smartphones,Xiaomi,39281.34,0.25,3.6,False,2019,Mi A3
PROD_000565,Xiaomi Mi A3 128GB Black,Electronics,Smartphones,Xiaomi,24852.9,0.19,3.7,True,2019,Mi A3
PROD_000566,Xiaomi Mi A3 64GB White,Electronics,Smartphones,Xiaomi,17086.79,0.21,4.0,True,2019,Mi A3
PROD_000567,Xiaomi Mi A3 128GB White,Electronics,Smartphones,Xiaomi,39510.45,0.19,3.7,True,2019,Mi A3
PROD_000568,Xiaomi Mi A3 256GB White,Electronics,Smartphones,Xiaomi,18422.59,0.16,3.7,True,2019,Mi A3
PROD_000569,Xiaomi Mi A3 64GB Blue,Electronics,Smartphones,Xiaomi,43891.77,0.21,3.7,True,2019,Mi A3
PROD_000570,Xiaomi Mi A3 128GB Blue,Electronics,Smartphones,Xiaomi,16593.49,0.19,4.1,True,2019,Mi A3
PROD_000571,Xiaomi Mi A3 256GB Blue,Electronics,Smartphones,Xiaomi,25258.7,0.25,4.5,True,2019,Mi A3
PROD_000572,Xiaomi Redmi K20 64GB Black,Electronics,Smartphones,Xiaomi,27227.7,0.22,3.4,False,2019,Redmi K20
PROD_000573,Xiaomi Redmi K20 128GB Black,Electronics,Smartphones,Xiaomi,35459.2,0.24,3.4,True,2019,Redmi K20
PROD_000574,Xiaomi Redmi K20 256GB Black,Electronics,Smartphones,Xiaomi,31770.98,0.19,3.9,True,2019,Redmi K20
PROD_000575,Xiaomi Redmi K20 64GB White,Electronics,Smartphones,Xiaomi,36613.38,0.2,3.3,True,2019,Redmi K20
PROD_000576,Xiaomi Redmi K20 128GB White,Electronics,Smartphones,Xiaomi,27403.81,0.15,4.7,False,2019,Redmi K20
PROD_000577,Xiaomi Redmi K20 256GB White,Electronics,Smartphones,Xiaomi,28925.78,0.16,4.3,True,2019,Redmi K20
PROD_000578,Realme Realme 3 64GB Black,Electronics,Smartphones,Realme,18706.36,0.23,3.8,True,2019,Realme 3
PROD_000579,Realme Realme 3 128GB Black,Electronics,Smartphones,Realme,28246.74,0.21,4.5,False,2019,Realme 3
PROD_000580,Realme Realme 3 256GB Black,Electronics,Smartphones,Realme,25450.28,0.23,4.3,True,2019,Realme 3
PROD_000581,Realme Realme 3 64GB White,Electronics,Smartphones,Realme,43549.56,0.17,3.4,False,2019,Realme 3
PROD_000582,Realme Realme 3 128GB White,Electronics,Smartphones,Realme,26491.94,0.23,4.5,True,2019,Realme 3
PROD_000583,Realme Realme 3 256GB White,Electronics,Smartphones,Realme,41154.34,0.19,4.0,True,2019,Realme 3
PROD_000584,Realme Realme 3 64GB Blue,Electronics,Smartphones,Realme,42570.63,0.15,3.9,True,2019,Realme 3
PROD_000585,Realme Realme 3 128GB Blue,Electronics,Smartphones,Realme,35849.33,0.22,3.4,True,2019,Realme 3
PROD_000586,Realme Realme X 64GB Black,Electronics,Smartphones,Realme,18953.26,0.25,3.2,False,2019,Realme X
PROD_000587,Realme Realme X 128GB Black,Electronics,Smartphones,Realme,34335.1,0.23,3.6,True,2019,Realme X
PROD_000588,Realme Realme X 64GB White,Electronics,Smartphones,Realme,36349.69,0.23,4.3,True,2019,Realme X
PROD_000589,Realme Realme X 128GB White,Electronics,Smartphones,Realme,36863.12,0.23,4.2,True,2019,Realme X
PROD_000590,Realme Realme X 256GB White,Electronics,Smartphones,Realme,39915.41,0.21,3.3,True,2019,Realme X
PROD_000591,Realme Realme X 64GB Blue,Electronics,Smartphones,Realme,14562.43,0.19,3.8,True,2019,Realme X
PROD_000592,Realme Realme X 128GB Blue,Electronics,Smartphones,Realme,23511.08,0.16,4.4,False,2019,Realme X
PROD_000593,Realme Realme XT 64GB Black,Electronics,Smartphones,Realme,29245.03,0.18,3.3,True,2019,Realme XT
PROD_000594,Realme Realme XT 128GB Black,Electronics,Smartphones,Realme,38219.01,0.22,3.3,True,2019,Realme XT
PROD_000595,Realme Realme XT 64GB White,Electronics,Smartphones,Realme,25294.82,0.18,3.5,True,2019,Realme XT
PROD_000596,Realme Realme XT 128GB White,Electronics,Smartphones,Realme,38514.93,0.24,3.8,False,2019,Realme XT
PROD_000597,Realme Realme XT 64GB Blue,Electronics,Smartphones,Realme,22609.36,0.2,3.5,True,2019,Realme XT
PROD_000598,Realme Realme XT 128GB Blue,Electronics,Smartphones,Realme,44306.38,0.21,3.7,True,2019,Realme XT
PROD_000599,Vivo V15 64GB Black,Electronics,Smartphones,Vivo,28601.77,0.19,4.1,True,2019,V15
PROD_000600,Vivo V15 128GB Black,Electronics,Smartphones,Vivo,14368.6,0.22,3.6,True,2019,V15
PROD_000601,Vivo V15 64GB White,Electronics,Smartphones,Vivo,39143.65,0.23,4.0,True,2019,V15
PROD_000602,Vivo V15 128GB White,Electronics,Smartphones,Vivo,16714.91,0.23,3.6,True,2019,V15
PROD_000603,Vivo V15 64GB Blue,Electronics,Smartphones,Vivo,21381.05,0.16,4.1,True,2019,V15
PROD_000604,Vivo V15 128GB Blue,Electronics,Smartphones,Vivo,36705.29,0.18,3.2,True,2019,V15
PROD_000605,Vivo V15 Pro 64GB Black,Electronics,Smartphones,Vivo,35330.22,0.16,4.5,True,2019,V15 Pro
PROD_000606,Vivo V15 Pro 128GB Black,Electronics,Smartphones,Vivo,20145.19,0.22,3.7,True,2019,V15 Pro
PROD_000607,Vivo V15 Pro 256GB Black,Electronics,Smartphones,Vivo,23887.72,0.18,4.5,True,2019,V15 Pro
PROD_000608,Vivo V15 Pro 64GB White,Electronics,Smartphones,Vivo,38034.77,0.24,3.9,False,2019,V15 Pro
PROD_000609,Vivo V15 Pro 128GB White,Electronics,Smartphones,Vivo,24451.5,0.25,3.3,True,2019,V15 Pro
PROD_000610,Vivo V15 Pro 256GB White,Electronics,Smartphones,Vivo,28295.86,0.19,4.1,True,2019,V15 Pro
PROD_000611,Vivo V15 Pro 64GB Blue,Electronics,Smartphones,Vivo,12143.99,0.17,4.3,True,2019,V15 Pro
PROD_000612,Vivo V15 Pro 128GB Blue,Electronics,Smartphones,Vivo,43879.57,0.23,4.6,True,2019,V15 Pro
PROD_000613,Vivo S1 64GB Black,Electronics,Smartphones,Vivo,37800.19,0.21,3.3,True,2019,S1
PROD_000614,Vivo S1 128GB Black,Electronics,Smartphones,Vivo,43574.39,0.2,3.8,True,2019,S1
PROD_000615,Vivo S1 64GB White,Electronics,Smartphones,Vivo,18893.13,0.19,3.8,True,2019,S1
PROD_000616,Vivo S1 128GB White,Electronics,Smartphones,Vivo,37329.73,0.19,4.4,False,2019,S1
PROD_000617,Vivo S1 64GB Blue,Electronics,Smartphones,Vivo,18995.8,0.22,3.9,False,2019,S1
PROD_000618,Vivo S1 128GB Blue,Electronics,Smartphones,Vivo,19119.44,0.22,4.1,True,2019,S1
PROD_000619,Vivo S1 256GB Blue,Electronics,Smartphones,Vivo,16507.83,0.22,4.3,True,2019,S1
PROD_000620,Oppo F11 64GB Black,Electronics,Smartphones,Oppo,27449.09,0.21,3.3,True,2019,F11
PROD_000621,Oppo F11 128GB Black,Electronics,Smartphones,Oppo,34006.6,0.23,4.4,True,2019,F11
PROD_000622,Oppo F11 256GB Black,Electronics,Smartphones,Oppo,15295.61,0.22,3.6,False,2019,F11
PROD_000623,Oppo F11 64GB White,Electronics,Smartphones,Oppo,39662.76,0.22,4.6,True,2019,F11
PROD_000624,Oppo F11 128GB White,Electronics,Smartphones,Oppo,36294.61,0.18,4.6,True,2019,F11
PROD_000625,Oppo F11 256GB White,Electronics,Smartphones,Oppo,35920.26,0.24,3.3,True,2019,F11
PROD_000626,Oppo F11 Pro 64GB Black,Electronics,Smartphones,Oppo,37541.72,0.23,4.0,False,2019,F11 Pro
PROD_000627,Oppo F11 Pro 128GB Black,Electronics,Smartphones,Oppo,16143.16,0.15,4.4,True,2019,F11 Pro
PROD_000628,Oppo F11 Pro 256GB Black,Electronics,Smartphones,Oppo,15966.84,0.18,3.2,True,2019,F11 Pro
PROD_000629,Oppo F11 Pro 64GB White,Electronics,Smartphones,Oppo,37513.68,0.2,3.7,True,2019,F11 Pro
PROD_000630,Oppo F11 Pro 128GB White,Electronics,Smartphones,Oppo,12044.67,0.18,4.2,False,2019,F11 Pro
PROD_000631,Oppo Reno 64GB Black,Electronics,Smartphones,Oppo,39382.18,0.21,3.6,True,2019,Reno
PROD_000632,Oppo Reno 128GB Black,Electronics,Smartphones,Oppo,17026.82,0.24,4.3,False,2019,Reno
PROD_000633,Oppo Reno 64GB White,Electronics,Smartphones,Oppo,31908.63,0.2,3.3,True,2019,Reno
PROD_000634,Oppo Reno 128GB White,Electronics,Smartphones,Oppo,31212.89,0.25,3.6,True,2019,Reno
PROD_000635,Oppo Reno 64GB Blue,Electronics,Smartphones,Oppo,33481.59,0.21,4.0,True,2019,Reno
PROD_000636,Oppo Reno 128GB Blue,Electronics,Smartphones,Oppo,18764.38,0.22,4.1,False,2019,Reno
PROD_000637,Oppo Reno 256GB Blue,Electronics,Smartphones,Oppo,39957.42,0.18,3.6,False,2019,Reno
PROD_000638,Oppo Reno 64GB Gold,Electronics,Smartphones,Oppo,29399.75,0.24,3.4,True,2019,Reno
PROD_000639,Apple iPhone 12 64GB Black,Electronics,Smartphones,Apple,204248.58,0.18,3.9,False,2020,iPhone 12
PROD_000640,Apple iPhone 12 128GB Black,Electronics,Smartphones,Apple,183272.14,0.16,3.4,True,2020,iPhone 12
PROD_000641,Apple iPhone 12 64GB White,Electronics,Smartphones,Apple,175592.18,0.19,3.4,False,2020,iPhone 12
PROD_000642,Apple iPhone 12 128GB White,Electronics,Smartphones,Apple,165465.97,0.17,4.0,True,2020,iPhone 12
PROD_000643,Apple iPhone 12 Pro 64GB Black,Electronics,Smartphones,Apple,205366.03,0.23,4.0,True,2020,iPhone 12 Pro
PROD_000644,Apple iPhone 12 Pro 128GB Black,Electronics,Smartphones,Apple,158359.79,0.21,4.5,True,2020,iPhone 12 Pro
PROD_000645,Apple iPhone 12 Pro 256GB Black,Electronics,Smartphones,Apple,202267.47,0.22,3.4,False,2020,iPhone 12 Pro
PROD_000646,Apple iPhone 12 Pro 64GB White,Electronics,Smartphones,Apple,165223.27,0.19,4.2,True,2020,iPhone 12 Pro
PROD_000647,Apple iPhone 12 Pro 128GB White,Electronics,Smartphones,Apple,176153.86,0.2,3.8,False,2020,iPhone 12 Pro
PROD_000648,Apple iPhone 12 Pro 256GB White,Electronics,Smartphones,Apple,164753.97,0.17,3.9,False,2020,iPhone 12 Pro
PROD_000649,Apple iPhone 12 Pro Max 64GB Black,Electronics,Smartphones,Apple,210617.78,0.17,4.4,False,2020,iPhone 12 Pro Max
PROD_000650,Apple iPhone 12 Pro Max 128GB Black,Electronics,Smartphones,Apple,206870.16,0.25,4.0,False,2020,iPhone 12 Pro Max
PROD_000651,Apple iPhone 12 Pro Max 64GB White,Electronics,Smartphones,Apple,188231.02,0.17,3.9,True,2020,iPhone 12 Pro Max
PROD_000652,Apple iPhone 12 Pro Max 128GB White,Electronics,Smartphones,Apple,137234.03,0.21,4.2,True,2020,iPhone 12 Pro Max
PROD_000653,Apple iPhone 12 Pro Max 256GB White,Electronics,Smartphones,Apple,169008.53,0.23,3.9,True,2020,iPhone 12 Pro Max
PROD_000654,Apple iPhone 12 Pro Max 64GB Blue,Electronics,Smartphones,Apple,113403.85,0.19,4.6,True,2020,iPhone 12 Pro Max
PROD_000655,Apple iPhone 12 Pro Max 128GB Blue,Electronics,Smartphones,Apple,175936.37,0.17,3.7,True,2020,iPhone 12 Pro Max
PROD_000656,Apple iPhone 12 Pro Max 256GB Blue,Electronics,Smartphones,Apple,185386.14,0.16,3.8,True,2020,iPhone 12 Pro Max
PROD_000657,Apple iPhone SE (2nd gen) 64GB Black,Electronics,Smartphones,Apple,110034.58,0.17,4.7,False,2020,iPhone SE (2nd gen)
